key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,projectId,hostingOrganizationKey,basisOfRecord,individualCount,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,coordinateUncertaintyInMeters,year,month,day,eventDate,lastInterpreted,license,isInCluster,geodeticDatum,class,countryCode,country,identifier,gbifID,occurrenceID,dateIdentified,stateProvince,modified,references,rightsHolder,http://unknown.org/nick,verbatimEventDate,datasetName,verbatimLocality,collectionCode,taxonID,recordedBy,catalogNumber,http://unknown.org/occurrenceDetails,institutionCode,rights,eventTime,identificationRemarks,occurrenceRemarks,identifiedBy,identificationID,reproductiveCondition,informationWithheld,name,elevation,recordNumber,habitat,http://unknown.org/recordId,associatedTaxa,municipality,county,locality,startDayOfYear,accessRights,http://unknown.org/recordEnteredBy,collectionID,continent,language,type,locationAccordingTo,preparations,verbatimElevation,georeferencedDate,nomenclaturalCode,higherGeography,georeferencedBy,verbatimSRS,georeferenceRemarks,bibliographicCitation,higherClassification,georeferenceSources,parentNameUsage,institutionKey,institutionID,georeferenceProtocol,verbatimCoordinateSystem,fieldNumber,eventRemarks,otherCatalogNumbers,collectionKey,dynamicProperties,elevationAccuracy,taxonRemarks,ownerInstitutionCode,vernacularName,acceptedNameUsage,datasetID,georeferenceVerificationStatus,nomenclaturalStatus,identificationQualifier,locationRemarks,previousIdentifications,endDayOfYear,lifeStage,materialSampleID,disposition,associatedSequences,taxonConceptID,http://unknown.org/language,http://unknown.org/rights,http://unknown.org/rightsHolder,http://unknown.org/collID,establishmentMeans,identificationVerificationStatus,organismID,organismQuantityType,eventID,http://rs.tdwg.org/dwc/terms/organismQuantity,http://rs.tdwg.org/dwc/terms/organismQuantityType,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,http://unknown.org/CatalogNumberNumeric,samplingProtocol,http://unknown.org/LatestDateCollected,programmeAcronym,locationID,island,dataGeneralizations,parentNameUsageID,acceptedNameUsageID,associatedReferences
2850935045,Lysimachia ciliata L.,49.863992,-119.460139,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:50:19.334+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,61,2020,8,3,2020-08-03T05:40:00,2021-09-19T05:50:19.334+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,55303779,2850935045,https://www.inaturalist.org/observations/55303779,2020-08-03T18:14:10,British Columbia,2020-08-04T04:44:12.000+00:00,https://www.inaturalist.org/observations/55303779,Julia Housden Proulx,juliahousdenproulx,2020/08/03 5:40 AM PDT,iNaturalist research-grade observations,"Munson Pond South Pandosy - K.L.O., Kelowna, BC, Canada",Observations,62441,Julia Housden Proulx,55303779,https://www.inaturalist.org/observations/55303779,iNaturalist,© Julia Housden Proulx some rights reserved,12:40:00Z,NA,NA,Julia Housden Proulx,121481605,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2851279201,Lysimachia ciliata L.,45.383366,-75.811262,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T04:27:07.941+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,100,2020,8,8,2020-08-08T08:04:02,2021-09-19T04:27:07.941+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,56806263,2851279201,https://www.inaturalist.org/observations/56806263,2020-08-18T02:20:39,Québec,2020-08-18T05:40:52.000+00:00,https://www.inaturalist.org/observations/56806263,Owen Clarkin,owenclarkin,2020-08-08 08:04:02,iNaturalist research-grade observations,"Communauté-Urbaine-de-l'Outaouais, CA-QC, CA",Observations,62441,Owen Clarkin,56806263,https://www.inaturalist.org/observations/56806263,iNaturalist,© Owen Clarkin some rights reserved,12:04:02Z,NA,NA,Owen Clarkin,124521946,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2976307757,Lysimachia ciliata L.,51.3954,-116.487494,"cdround,cudc,osiic",14d5676a-2c54-4f94-9023-1e8dcd822aa0,da86174a-a605-43a4-a5e8-53d484152cd3,fe1a98a6-82b8-4652-86d6-d0f938207f67,FR,DWC_ARCHIVE,2021-09-10T23:43:25.293+00:00,2021-09-15T17:40:39.910+00:00,22,queries,da86174a-a605-43a4-a5e8-53d484152cd3,HUMAN_OBSERVATION,1,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,NA,2020,8,23,2020-08-23T01:06:23,2021-09-15T17:40:39.910+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,q-10242005953,2976307757,q-10242005953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2977890952,Lysimachia ciliata L.,49.576069,-117.225139,"cdround,cudc,osiic",14d5676a-2c54-4f94-9023-1e8dcd822aa0,da86174a-a605-43a4-a5e8-53d484152cd3,fe1a98a6-82b8-4652-86d6-d0f938207f67,FR,DWC_ARCHIVE,2021-09-10T23:43:25.293+00:00,2021-09-15T17:39:03.896+00:00,22,queries,da86174a-a605-43a4-a5e8-53d484152cd3,HUMAN_OBSERVATION,1,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,NA,2020,9,3,2020-09-03T22:33:01,2021-09-15T17:39:03.896+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,q-10248262155,2977890952,q-10248262155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2977973005,Lysimachia ciliata L.,54.028631,-115.242217,"cdround,cudc,osiic",14d5676a-2c54-4f94-9023-1e8dcd822aa0,da86174a-a605-43a4-a5e8-53d484152cd3,fe1a98a6-82b8-4652-86d6-d0f938207f67,FR,DWC_ARCHIVE,2021-09-10T23:43:25.293+00:00,2021-09-15T17:38:29.030+00:00,22,queries,da86174a-a605-43a4-a5e8-53d484152cd3,HUMAN_OBSERVATION,1,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,NA,2020,9,7,2020-09-07T02:20:02,2021-09-15T17:38:29.030+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,q-10250136501,2977973005,q-10250136501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2901730966,Lysimachia ciliata L.,49.044898,-118.210031,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:50:42.152+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,4,2020,10,13,2020-10-13T11:58:00,2021-09-19T05:50:42.152+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,62979712,2901730966,https://www.inaturalist.org/observations/62979712,2020-10-19T03:53:41,British Columbia,2020-10-20T03:56:47.000+00:00,https://www.inaturalist.org/observations/62979712,Ryan Durand,ryan_durand,2020/10/13 11:58 AM PDT,iNaturalist research-grade observations,"Kootenay Boundary, BC, Canada",Observations,62441,Ryan Durand,62979712,https://www.inaturalist.org/observations/62979712,iNaturalist,© Ryan Durand some rights reserved,18:58:00Z,NA,NA,Ryan Durand,137257178,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2992719680,Lysimachia ciliata L.,49.036657,-118.204877,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T04:27:46.562+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,NA,2020,10,20,2020-10-20T13:25:00,2021-09-19T04:27:46.562+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,65717274,2992719680,https://www.inaturalist.org/observations/65717274,2020-11-27T22:47:12,British Columbia,2020-11-28T17:58:39.000+00:00,https://www.inaturalist.org/observations/65717274,Tyson Ehlers,tyson_ehlers,2020/10/20 1:25 PM PDT,iNaturalist research-grade observations,"Kootenay Boundary, BC, Canada",Observations,62441,Tyson Ehlers,65717274,https://www.inaturalist.org/observations/65717274,iNaturalist,© Tyson Ehlers some rights reserved,20:25:00Z,NA,NA,Tyson Ehlers,143802085,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2294415945,Lysimachia ciliata L.,38.833522,-77.069922,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:08:51.914+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,10,2019,5,11,2019-05-11T12:50:33,2021-09-19T05:08:51.914+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,25084255,2294415945,https://www.inaturalist.org/observations/25084255,2019-05-14T00:00:56,Virginia,2019-07-17T16:42:21.000+00:00,https://www.inaturalist.org/observations/25084255,Ashley M Bradford,ashley_bradford,Sat May 11 2019 12:50:33 GMT-0400 (EDT),iNaturalist research-grade observations,"320 Beverley Dr, Alexandria, VA, US",Observations,62441,Ashley M Bradford,25084255,https://www.inaturalist.org/observations/25084255,iNaturalist,© Ashley M Bradford some rights reserved,16:50:33Z,NA,NA,Ashley M Bradford,54979925,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2273213544,Lysimachia ciliata L.,38.919303,-77.120286,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T04:25:28.022+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,10,2019,6,12,2019-06-12T11:41:05,2021-09-19T04:25:28.022+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,26897518,2273213544,https://www.inaturalist.org/observations/26897518,2019-06-23T02:14:26,Virginia,2019-06-23T03:03:47.000+00:00,https://www.inaturalist.org/observations/26897518,Ken Rosenthal,krosenthal,Wed Jun 12 2019 11:41:05 GMT-0400 (EDT),iNaturalist research-grade observations,"Glebe Road Park, Arlington, VA, US",Observations,62441,Ken Rosenthal,26897518,https://www.inaturalist.org/observations/26897518,iNaturalist,© Ken Rosenthal some rights reserved,15:41:05Z,"opposite rather than whorled leaves, & I can just make out the cilia/fringe on some leaf stems",NA,margaretchatham,59900658,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2294431305,Lysimachia ciliata L.,38.919228,-77.120155,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:09:13.669+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,5,2019,6,24,2019-06-24T14:14:07,2021-09-19T05:09:13.669+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,27734777,2294431305,https://www.inaturalist.org/observations/27734777,2019-07-16T13:22:25,Virginia,2019-07-21T23:54:20.000+00:00,https://www.inaturalist.org/observations/27734777,Ken Rosenthal,krosenthal,Mon Jun 24 2019 14:14:07 GMT-0400 (EDT),iNaturalist research-grade observations,"Glebe Road Park, Arlington, VA, US",Observations,62441,Ken Rosenthal,27734777,https://www.inaturalist.org/observations/27734777,iNaturalist,© Ken Rosenthal some rights reserved,18:14:07Z,NA,NA,Tom Norton,62872508,flowering,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2294434475,Lysimachia ciliata L.,42.450587,-76.466975,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:07:54.035+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,10,2019,6,30,2019-06-30T17:19:44,2021-09-19T05:07:54.035+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,27957644,2294434475,https://www.inaturalist.org/observations/27957644,2019-06-30T21:20:16,New York,2021-05-01T14:00:33.000+00:00,https://www.inaturalist.org/observations/27957644,songsparrow92,songsparrow92,Sun Jun 30 2019 17:19:44 GMT-0400 (EDT),iNaturalist research-grade observations,"324 Caldwell Rd, Ithaca, NY, US",Observations,62441,songsparrow92,27957644,https://www.inaturalist.org/observations/27957644,iNaturalist,© songsparrow92 some rights reserved,21:19:44Z,NA,NA,songsparrow92,60888803,flowering,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2596059823,Lysimachia ciliata L.,49.271153,-119.585745,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:50:17.098+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,NA,2019,6,25,2019-06-25T14:26:00,2021-09-19T05:50:17.098+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,CAN,Canada,28276340,2596059823,https://www.inaturalist.org/observations/28276340,2019-07-06T05:49:58,British Columbia,2020-09-28T19:50:59.000+00:00,https://www.inaturalist.org/observations/28276340,Andrew Simon,chlorophilia,2019/06/25 2:26 PM PDT,iNaturalist research-grade observations,"Okanagan-Similkameen, British Columbia, Canada",Observations,62441,Andrew Simon,28276340,https://www.inaturalist.org/observations/28276340,iNaturalist,© Andrew Simon some rights reserved,21:26:00Z,NA,NA,Andrew Simon,61543461,flowering,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2596231904,Lysimachia ciliata L.,48.320151,-116.552144,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T05:09:14.537+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,5,2019,6,7,2019-06-07T16:16:03,2021-09-19T05:09:14.537+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,26577942,2596231904,https://www.inaturalist.org/observations/26577942,2019-06-07T23:26:36,Idaho,2020-04-03T00:41:34.000+00:00,https://www.inaturalist.org/observations/26577942,Derek Antonelli,dsamastnat,Fri Jun 07 2019 16:16:03 GMT-0700 (PDT),iNaturalist research-grade observations,"10881 N Boyer Rd, Sandpoint, ID, US",Observations,62441,Derek Antonelli,26577942,https://www.inaturalist.org/observations/26577942,iNaturalist,© Derek Antonelli some rights reserved,23:16:03Z,NA,NA,Derek Antonelli,58066208,NA,NA,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2850552377,Lysimachia ciliata L.,38.831247,-77.126288,cdround,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-09-19T01:24:43.777+00:00,2021-09-19T04:25:34.075+00:00,282,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,NA,PRESENT,3169391,6,7707728,220,1353,6674,3169330,3169391,3169391,Lysimachia ciliata L.,Plantae,Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia ciliata,Lysimachia,ciliata,SPECIES,ACCEPTED,LC,28181,2019,6,25,2019-06-25T07:55:07,2021-09-19T04:25:34.075+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Magnoliopsida,USA,United States of America,27623587,2850552377,https://www.inaturalist.org/observations/27623587,2019-12-28T02:21:30,Virginia,2020-08-07T15:36:24.000+00:00,https://www.inaturalist.org/observations/27623587,christopherhugh,christopherhugh,Tue Jun 25 2019 07:55:07 GMT-0400 (EDT),iNaturalist research-grade observations,"Virginia, US",Observations,62441,christopherhugh,27623587,https://www.inaturalist.org/observations/27623587,iNaturalist,© christopherhugh some rights reserved,11:55:07Z,NA,NA,Tom Norton,81765630,flowering,Coordinate uncertainty increased to 28181m at the request of the observer,Lysimachia ciliata L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
