gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
658771154																																																											USDA-ARS	BBSL			PreservedSpecimen				658771154	BBSL173719		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771153																																																											USDA-ARS	BBSL			PreservedSpecimen				658771153	BBSL173718		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771152																																																											USDA-ARS	BBSL			PreservedSpecimen				658771152	BBSL173717		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771151																																																											USDA-ARS	BBSL			PreservedSpecimen				658771151	BBSL173716		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771150																																																											USDA-ARS	BBSL			PreservedSpecimen				658771150	BBSL173715		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771149																																																											USDA-ARS	BBSL			PreservedSpecimen				658771149	BBSL173714		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771148																																																											USDA-ARS	BBSL			PreservedSpecimen				658771148	BBSL173713		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771147																																																											USDA-ARS	BBSL			PreservedSpecimen				658771147	BBSL173712		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771146																																																											USDA-ARS	BBSL			PreservedSpecimen				658771146	BBSL173711		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771145																																																											USDA-ARS	BBSL			PreservedSpecimen				658771145	BBSL173710		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771144																																																											USDA-ARS	BBSL			PreservedSpecimen				658771144	BBSL173709		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771143																																																											USDA-ARS	BBSL			PreservedSpecimen				658771143	BBSL173708		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771142																																																											USDA-ARS	BBSL			PreservedSpecimen				658771142	BBSL173707		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771141																																																											USDA-ARS	BBSL			PreservedSpecimen				658771141	BBSL173706		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771140																																																											USDA-ARS	BBSL			PreservedSpecimen				658771140	BBSL173705		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771139																																																											USDA-ARS	BBSL			PreservedSpecimen				658771139	BBSL173704		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771138																																																											USDA-ARS	BBSL			PreservedSpecimen				658771138	BBSL173703		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771137																																																											USDA-ARS	BBSL			PreservedSpecimen				658771137	BBSL173702		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771136																																																											USDA-ARS	BBSL			PreservedSpecimen				658771136	BBSL173701		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771135																																																											USDA-ARS	BBSL			PreservedSpecimen				658771135	BBSL173700		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771134																																																											USDA-ARS	BBSL			PreservedSpecimen				658771134	BBSL173698		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771133																																																											USDA-ARS	BBSL			PreservedSpecimen				658771133	BBSL173697		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771132																																																											USDA-ARS	BBSL			PreservedSpecimen				658771132	BBSL173696		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771131																																																											USDA-ARS	BBSL			PreservedSpecimen				658771131	BBSL173695		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771130																																																											USDA-ARS	BBSL			PreservedSpecimen				658771130	BBSL173694		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771129																																																											USDA-ARS	BBSL			PreservedSpecimen				658771129	BBSL173693		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771128																																																											USDA-ARS	BBSL			PreservedSpecimen				658771128	BBSL173692		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771127																																																											USDA-ARS	BBSL			PreservedSpecimen				658771127	BBSL173691		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771126																																																											USDA-ARS	BBSL			PreservedSpecimen				658771126	BBSL173690		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771125																																																											USDA-ARS	BBSL			PreservedSpecimen				658771125	BBSL173689		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771124																																																											USDA-ARS	BBSL			PreservedSpecimen				658771124	BBSL173688		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771123																																																											USDA-ARS	BBSL			PreservedSpecimen				658771123	BBSL173687		G.C. Eickwort																																	1981	7	25																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771122																																																											USDA-ARS	BBSL			PreservedSpecimen				658771122	BBSL173686		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771121																																																											USDA-ARS	BBSL			PreservedSpecimen				658771121	BBSL173685		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771120																																																											USDA-ARS	BBSL			PreservedSpecimen				658771120	BBSL173684		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771119																																																											USDA-ARS	BBSL			PreservedSpecimen				658771119	BBSL173683		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771118																																																											USDA-ARS	BBSL			PreservedSpecimen				658771118	BBSL173682		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771117																																																											USDA-ARS	BBSL			PreservedSpecimen				658771117	BBSL173681		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771116																																																											USDA-ARS	BBSL			PreservedSpecimen				658771116	BBSL173680		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771115																																																											USDA-ARS	BBSL			PreservedSpecimen				658771115	BBSL173679		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771114																																																											USDA-ARS	BBSL			PreservedSpecimen				658771114	BBSL173678		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771113																																																											USDA-ARS	BBSL			PreservedSpecimen				658771113	BBSL173677		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771112																																																											USDA-ARS	BBSL			PreservedSpecimen				658771112	BBSL173676		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771111																																																											USDA-ARS	BBSL			PreservedSpecimen				658771111	BBSL173675		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771110																																																											USDA-ARS	BBSL			PreservedSpecimen				658771110	BBSL173674		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771109																																																											USDA-ARS	BBSL			PreservedSpecimen				658771109	BBSL173673		G.C. Eickwort																																	1981	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771108																																																											USDA-ARS	BBSL			PreservedSpecimen				658771108	BBSL173616		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771107																																																											USDA-ARS	BBSL			PreservedSpecimen				658771107	BBSL173597		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771106																																																											USDA-ARS	BBSL			PreservedSpecimen				658771106	BBSL173593		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771105																																																											USDA-ARS	BBSL			PreservedSpecimen				658771105	BBSL173592		G.C. Eickwort																																	1981	7	23																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771104																																																											USDA-ARS	BBSL			PreservedSpecimen				658771104	BBSL173591		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771103																																																											USDA-ARS	BBSL			PreservedSpecimen				658771103	BBSL173565		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771102																																																											USDA-ARS	BBSL			PreservedSpecimen				658771102	BBSL173563		G.C. Eickwort																																	1980	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771101																																																											USDA-ARS	BBSL			PreservedSpecimen				658771101	BBSL173562		G.C. Eickwort																																	1980	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771100																																																											USDA-ARS	BBSL			PreservedSpecimen				658771100	BBSL173561		G.C. Eickwort																																	1980	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771099																																																											USDA-ARS	BBSL			PreservedSpecimen				658771099	BBSL173559		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771098																																																											USDA-ARS	BBSL			PreservedSpecimen				658771098	BBSL173554		G.C. Eickwort																																	1980	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771097																																																											USDA-ARS	BBSL			PreservedSpecimen				658771097	BBSL173536		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771096																																																											USDA-ARS	BBSL			PreservedSpecimen				658771096	BBSL173534		G.C. Eickwort																																	1980	7	24																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771095																																																											USDA-ARS	BBSL			PreservedSpecimen				658771095	BBSL173533		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771094																																																											USDA-ARS	BBSL			PreservedSpecimen				658771094	BBSL173532		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771093																																																											USDA-ARS	BBSL			PreservedSpecimen				658771093	BBSL173531		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771092																																																											USDA-ARS	BBSL			PreservedSpecimen				658771092	BBSL173530		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771091																																																											USDA-ARS	BBSL			PreservedSpecimen				658771091	BBSL173529		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771090																																																											USDA-ARS	BBSL			PreservedSpecimen				658771090	BBSL173528		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771089																																																											USDA-ARS	BBSL			PreservedSpecimen				658771089	BBSL173527		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771088																																																											USDA-ARS	BBSL			PreservedSpecimen				658771088	BBSL173526		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771087																																																											USDA-ARS	BBSL			PreservedSpecimen				658771087	BBSL173525		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771086																																																											USDA-ARS	BBSL			PreservedSpecimen				658771086	BBSL173524		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771085																																																											USDA-ARS	BBSL			PreservedSpecimen				658771085	BBSL173523		G.C. Eickwort																																	1980	7	30																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
