id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
25341570,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173488,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1977-07-19,1977,7,19,200,,1977-07-19T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Oswego,,"Selkirk Shores State Park",,0,,43.5572,-76.2043,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173488,122,urn:uuid:7e7828a1-e2bf-46cf-b55a-227466b22f4f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341570
25341571,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173489,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1977-07-19,1977,7,19,200,,1977-07-19T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Oswego,,"Selkirk Shores State Park",,0,,43.5572,-76.2043,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173489,122,urn:uuid:6b3e0674-067b-4b0d-9645-7a4dfa534333,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341571
25341572,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173556,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-07-24,1980,7,24,206,,1980-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Oswego,,"Selkirk Shores State Park",,0,,43.5572,-76.2043,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173556,122,urn:uuid:095a4609-731f-48d7-84af-52ce607f3a01,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341572
25341573,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173557,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-07-24,1980,7,24,206,,1980-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Oswego,,"Selkirk Shores State Park",,0,,43.5572,-76.2043,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173557,122,urn:uuid:4548f6b4-ec08-41a5-b367-cf9b34699378,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341573
25341574,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173600,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1977-07-19,1977,7,19,200,,1977-07-19T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Oswego,,"Selkirk Shores State Park",,0,,43.5572,-76.2043,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173600,122,urn:uuid:bc0fbb78-b0ec-4d23-8832-07322e571020,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341574
25341575,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173668,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"T.H. Frison",,,,1920-07-08,1920,7,8,190,,1920-07-08T01:00Z,,,,,,,,,,,,,,,,,,,,"United States",Wisconsin,Dane,,"Madison, Wisconsin",,0,,43.07305,-89.40123,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173668,122,urn:uuid:ff385209-d0e8-4f1d-b557-801c4006b4f7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341575
25341576,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL174632,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"T.E. Hazen",,,,1918-07-07,1918,7,7,188,,1918-07-07T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New Jersey",,,Arcola,,0,,40.92593,-74.0893,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL174632,122,urn:uuid:349dfd5c-380d-4194-ba35-8ce3ca00889b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341576
25341577,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL174633,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"T.E. Hazen",,,,1918-07-27,1918,7,27,208,,1918-07-27T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New Jersey",Morris,,"Lake Denmark, N of Dover",,0,,40.96487,-74.526,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL174633,122,urn:uuid:85a7bb44-03a1-4a45-8cea-82069df9fcf1,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341577
25341578,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173665,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"L. Knutson",,,,1972-08-19,1972,8,19,232,,1972-08-19T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Essex,,"Lake Harris, near Newcomb",,0,,43.9756,-74.1357,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173665,122,urn:uuid:15e9c4da-5cdf-4f7e-aae2-9091874c83df,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341578
25341579,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173637,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"W.E. LaBerge",,,,1956-08-26,1956,8,26,239,,1956-08-26T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Hamilton,,"Long Lake",,0,,43.9728,-74.4209,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173637,122,urn:uuid:614a039a-640e-4776-82c1-882dbbc2ed32,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341579
25341580,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173638,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"W.E. LaBerge",,,,1956-08-26,1956,8,26,239,,1956-08-26T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Hamilton,,"Long Lake",,0,,43.9728,-74.4209,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173638,122,urn:uuid:93ad0e07-96e9-46fa-a976-b6fa6577f795,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341580
25341581,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173639,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"W.E. LaBerge",,,,1956-08-26,1956,8,26,239,,1956-08-26T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Hamilton,,"Long Lake",,0,,43.9728,-74.4209,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173639,122,urn:uuid:48e213bf-aa66-43f2-a820-b05f2a645b5a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341581
25341582,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173640,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"W.E. LaBerge",,,,1956-08-26,1956,8,26,239,,1956-08-26T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Hamilton,,"Long Lake",,0,,43.9728,-74.4209,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173640,122,urn:uuid:c5906703-d397-4522-939d-31131216aa83,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341582
25341583,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173641,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"W.E. LaBerge",,,,1956-08-26,1956,8,26,239,,1956-08-26T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Hamilton,,"Long Lake",,0,,43.9728,-74.4209,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173641,122,urn:uuid:6d98def2-c230-44a1-975f-5e7f0339c40f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341583
25341584,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173662,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"W.E. LaBerge",,,,1956-08-26,1956,8,26,239,,1956-08-26T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Hamilton,,"Long Lake",,0,,43.9728,-74.4209,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173662,122,urn:uuid:912a9ebe-c743-470b-bf26-47796554113d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341584
25341585,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173607,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R. Latham",,,,1947-10-01,1947,10,1,274,,1947-10-01T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Suffolk,,"Greenport, Long Island",,0,,41.1034,-72.3592,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173607,122,urn:uuid:127df650-be08-459f-9182-00875ef741b7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341585
25341586,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173767,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R. Latham",,,,1946-09-07,1946,9,7,250,,1946-09-07T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Suffolk,,"Montauk, Long Island",,0,,41.0359,-71.9545,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173767,122,urn:uuid:af1e9d49-bf58-4e8c-8444-ab8a12353cd5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341586
25341587,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173669,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R. Latham",,,,1948-06-19,1948,6,19,171,,1948-06-19T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Nassau,,"Northwest Long Island",,0,,40.928,-73.4558,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173669,122,urn:uuid:25c538ed-d404-4b24-be9b-6bbc7655e2c5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341587
25341588,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173671,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R. Latham",,,,1948-06-09,1948,6,9,161,,1948-06-09T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Nassau,,"Northwest Long Island",,0,,40.928,-73.4558,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173671,122,urn:uuid:c5e51764-d05d-4ad4-b871-97594d940159,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341588
25341589,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173785,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R. Latham",,,,1948-06-28,1948,6,28,180,,1948-06-28T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Nassau,,"Northwest Long Island",,0,,40.928,-73.4558,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173785,122,urn:uuid:14604750-3424-4a2a-955d-18d111f2d907,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341589
25341590,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173788,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R. Latham",,,,1948-06-19,1948,6,19,171,,1948-06-19T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Nassau,,"Northwest Long Island",,0,,40.928,-73.4558,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173788,122,urn:uuid:0b60ed76-d6f2-45e3-8eb9-4c40755a444d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341590
25341591,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173791,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R. Latham",,,,1947-06-22,1947,6,22,173,,1947-06-22T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Nassau,,"Northwest Long Island",,0,,40.928,-73.4558,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173791,122,urn:uuid:22ab2edd-87c1-4e33-b94d-28b44108b641,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341591
25341592,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173792,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R. Latham",,,,1948-06-05,1948,6,5,157,,1948-06-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Nassau,,"Northwest Long Island",,0,,40.928,-73.4558,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173792,122,urn:uuid:a2a1b182-ac7a-484c-ba80-003f679af476,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341592
25341593,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173628,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R. Latham",,,,1909-04-08,1909,4,8,98,,1909-04-08T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Suffolk,,"Orient, Long Island",,0,,41.1389,-72.3034,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173628,122,urn:uuid:e41c5e1a-e8ef-4e45-886f-6904f549bb83,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341593
25341594,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173666,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R. Latham",,,,1950-07-08,1950,7,8,189,,1950-07-08T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Suffolk,,"Riverhead, Long Island",,0,,40.917,-72.662,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173666,122,urn:uuid:b7e7d04b-59df-4857-a9e0-a823ad915333,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341594
25341595,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173608,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R. Latham",,,,1949-04-09,1949,4,9,99,,1949-04-09T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Suffolk,,"Southold, Long Island",,0,,41.0648,-72.4261,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173608,122,urn:uuid:55b65591-ce1b-40f2-a4f4-341fc23b815d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341595
25341596,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL714904,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"P. Lincoln 1979",,,,,,,"P. Lincoln",,,,1979-08-25,1979,8,25,237,,1979-08-25T01:00Z,,,,,,,,,,,,,,,,,,,,"United States",Michigan,Ingham,,"Lake Lansing",,0,,42.758,-84.3988,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL714904,122,urn:uuid:18a185e4-3e4d-49c5-a272-a7b439b91185,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341596
25341597,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173667,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"J.C. Martin",,,,1968-07-18,1968,7,18,200,,1968-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States",Illinois,"Jo Daviess",,"Dubuque, 2 mi E",,0,,42.4861,-90.6361,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173667,122,urn:uuid:f8295d08-64d1-41f9-8c33-4ab4c043208e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341597
25341598,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173157,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R.A. Morse",,,,1960-07-18,1960,7,18,200,,1960-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Washington,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173157,122,urn:uuid:d033686d-5387-4ed8-a423-d6e803212a76,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341598
25341599,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173161,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R.A. Morse",,,,1960-07-18,1960,7,18,200,,1960-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Washington,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173161,122,urn:uuid:0fa18b55-d7ea-4ef0-97ce-b47ad9e8ec36,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341599
25341600,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173162,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R.A. Morse",,,,1960-07-18,1960,7,18,200,,1960-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Washington,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173162,122,urn:uuid:4f115558-0a52-4d52-b723-0a712808176d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341600
25341601,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173164,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R.A. Morse",,,,1960-07-18,1960,7,18,200,,1960-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Washington,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173164,122,urn:uuid:c4fda2ff-760c-4c96-9a9b-be365e3ef04e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341601
25341602,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173165,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R.A. Morse",,,,1960-07-18,1960,7,18,200,,1960-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Washington,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173165,122,urn:uuid:b9456d6d-3faa-4a50-9dcf-106ad8074936,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341602
25341603,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173167,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R.A. Morse",,,,1960-07-18,1960,7,18,200,,1960-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Washington,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173167,122,urn:uuid:38c81cfd-bfda-4cdd-84c8-180e36ccf147,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341603
25341604,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173168,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R.A. Morse",,,,1960-07-18,1960,7,18,200,,1960-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Washington,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173168,122,urn:uuid:378fae49-4c5f-4351-ba1b-532709b59687,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341604
25341605,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173171,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R.A. Morse",,,,1960-07-18,1960,7,18,200,,1960-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Washington,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173171,122,urn:uuid:8911fa02-477c-4c36-bab8-50df411fac71,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341605
25341606,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173177,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R.A. Morse",,,,1960-07-18,1960,7,18,200,,1960-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Washington,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173177,122,urn:uuid:9c0757b3-a8e4-4d61-8945-5dea5e2eae63,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341606
25341607,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173185,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R.A. Morse",,,,1960-07-18,1960,7,18,200,,1960-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Washington,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173185,122,urn:uuid:74a4b3e4-700b-4359-8e5d-761bb41767a7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341607
25341608,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173189,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"R.A. Morse",,,,1960-07-18,1960,7,18,200,,1960-07-18T01:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Washington,,,,0,,,,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173189,122,urn:uuid:ae3e9407-7750-4220-a63a-e841afba1ae7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341608
