gbifID,date,lat,lon
3044555349,2016-07-15T00:00:00Z,44.68183,-72.36248
3039454463,2020-08-29T00:00:00Z,44.65887,-79.23354
3039390197,2020-08-23T00:00:00Z,44.81397,-79.05297
3039366707,2016-06-30T00:00:00Z,43.8726,-74.40124
3039302146,2013-07-19T00:00:00Z,44.43745,-74.25305
3039255906,2020-07-14T00:00:00Z,43.92905,-72.86918
3039252599,2020-06-19T00:00:00Z,45.75974,-75.9456
3039174426,2019-07-23T00:00:00Z,42.41962,-71.31425
3039127553,2020-07-04T00:00:00Z,44.43391,-71.92941
3031960822,2020-07-24T00:00:00Z,43.65265,-79.46363
3031955980,2020-10-04T00:00:00Z,44.34359,-78.29346
3031860499,2019-07-16T00:00:00Z,44.89896,-77.20295
3031854875,2020-06-27T00:00:00Z,45.7596,-75.94468
3031839902,2020-08-21T00:00:00Z,45.58486,-78.35951
3031788818,2018-06-30T00:00:00Z,43.79084,-71.77579
3031660760,2020-06-28T00:00:00Z,45.00337,-77.83936
3031644500,2019-07-18T00:00:00Z,44.90114,-77.2022
3031639532,2019-08-24T00:00:00Z,44.00294,-79.47134
3031612761,2020-07-14T00:00:00Z,43.93657,-79.43844
3031610772,2020-06-28T00:00:00Z,45.65282,-75.92139
3031601753,2020-06-14T00:00:00Z,43.29473,-79.87838
3031591826,2020-07-14T00:00:00Z,43.93353,-79.45216
3018002306,2016-08-07T00:00:00Z,43.60683,-73.53106
3017997034,2020-08-03T00:00:00Z,45.1608,-76.65473
3014062920,2020-07-19T00:00:00Z,45.02828,-78.86267
3014047964,2012-06-23T00:00:00Z,45.54705,-73.45671
3014015085,2020-08-01T00:00:00Z,44.57108,-76.9536
3013927711,2020-06-28T00:00:00Z,45.37498,-75.36315
3013909795,2019-09-07T00:00:00Z,45.57008,-78.40941
3013901972,2020-07-19T00:00:00Z,44.92375,-79.77942
3013876479,2020-07-16T00:00:00Z,44.12255,-74.5307
3013864926,2020-07-18T00:00:00Z,44.76801,-79.54814
3008541596,2020-07-25T00:00:00Z,42.47917,-79.1799
3008469079,2020-06-19T00:00:00Z,42.34232,-79.42537
3008456089,2020-06-20T00:00:00Z,44.67418,-78.08933
3005253352,2019-07-11T00:00:00Z,42.58025,-71.53486
2999187419,2020-06-18T00:00:00Z,41.58905,-75.36878
2999187355,1999-07-06T00:00:00Z,41.15496,-78.34018
2999170448,2020-07-22T00:00:00Z,41.50563,-79.20745
2999166168,2015-08-09T00:00:00Z,44.14626,-77.94538
2999124470,2020-08-18T00:00:00Z,44.39386,-79.66279
2999113446,2020-07-20T00:00:00Z,40.74732,-77.84409
2999102419,2020-06-16T00:00:00Z,40.65297,-78.55183
2999076418,2020-07-09T00:00:00Z,41.33616,-74.7822
2999048429,2020-07-06T00:00:00Z,41.58911,-75.36878
2992837462,2020-07-05T00:00:00Z,45.05306,-73.59722
2992832387,2018-08-15T00:00:00Z,45.22224,-72.0294
2992823398,2019-07-30T00:00:00Z,45.42601,-73.40399
2992821472,2020-07-15T00:00:00Z,45.16217,-72.38433
2992807995,2020-07-03T00:00:00Z,42.54491,-76.32543
2992803486,2020-08-08T00:00:00Z,45.80776,-74.02545
2992795400,2019-07-08T00:00:00Z,45.77441,-75.22438
2992785485,2020-08-26T00:00:00Z,45.54488,-73.34086
2992777126,2020-08-10T00:00:00Z,44.36112,-71.53386
2992769473,2020-08-14T00:00:00Z,45.50873,-73.58843
2992759462,2020-07-09T00:00:00Z,45.46814,-75.66312
2992757426,2020-06-04T00:00:00Z,45.53884,-73.43801
2992750482,2020-08-22T00:00:00Z,45.49093,-75.63373
2992750375,2019-07-15T00:00:00Z,45.96461,-76.1338
2992749451,2020-07-05T00:00:00Z,45.425,-73.43678
2992736389,2019-08-01T00:00:00Z,45.18299,-72.242
2992734447,2020-06-06T00:00:00Z,45.67049,-74.41762
2992734391,2019-07-20T00:00:00Z,45.50116,-73.59686
2992707455,2020-08-08T00:00:00Z,45.80776,-74.02545
2992703646,2015-06-10T00:00:00Z,43.2065,-79.80826
2992696453,2020-06-30T00:00:00Z,45.69873,-75.66528
2992679444,2020-07-08T00:00:00Z,45.97281,-74.38604
2992675493,2020-08-26T00:00:00Z,45.64045,-73.3311
2992668487,2020-08-26T00:00:00Z,45.54302,-73.32802
2988706719,2020-08-29T00:00:00Z,42.03191,-79.42423
2988599401,2019-09-27T00:00:00Z,42.78474,-71.6574
2988579690,2020-09-19T00:00:00Z,45.50585,-73.58863
2988375702,2020-09-19T00:00:00Z,45.50874,-73.58928
2988328590,2020-07-24T00:00:00Z,42.74316,-71.66132
2988307514,2020-06-24T00:00:00Z,45.68835,-74.73465
2980798410,2020-07-11T00:00:00Z,41.21823,-74.72046
2978337935,2020-08-03T00:00:00Z,42.10322,-71.35234
2978256566,2020-08-09T00:00:00Z,42.58347,-70.93575
2978238655,2020-08-03T00:00:00Z,44.52553,-74.93133
2978233905,2020-07-01T00:00:00Z,45.82678,-76.40681
2978233767,2020-06-30T00:00:00Z,45.77406,-71.36255
2978220168,2020-08-25T00:00:00Z,42.45549,-72.92281
2978219023,2020-07-16T00:00:00Z,43.60171,-72.09545
2978218839,2020-07-15T00:00:00Z,44.02652,-78.29525
2978217482,2020-09-07T00:00:00Z,43.25138,-72.3988
2978211090,2020-06-27T00:00:00Z,45.34791,-72.05855
2978171434,2020-08-19T00:00:00Z,45.48441,-72.59563
2978157490,2020-08-01T00:00:00Z,45.57223,-73.3117
2978115492,2020-07-18T00:00:00Z,45.48607,-78.19648
2978101367,2020-06-24T00:00:00Z,45.46034,-73.92633
2978096451,2020-08-19T00:00:00Z,45.42979,-72.62135
2978081664,2020-08-02T00:00:00Z,45.62005,-79.15706
2978068140,2020-07-16T00:00:00Z,45.94568,-71.48376
2978064758,2020-06-28T00:00:00Z,42.5514,-79.01439
2978063063,2020-07-08T00:00:00Z,42.03002,-77.24319
2978062707,2020-07-06T00:00:00Z,45.57442,-73.42254
2978050943,2020-07-25T00:00:00Z,45.64389,-75.77222
2978050398,2020-07-23T00:00:00Z,44.39237,-77.90905
2978025217,2020-06-26T00:00:00Z,44.56465,-73.09048
2978018896,2020-07-05T00:00:00Z,45.87593,-73.82557
2978018890,2020-07-05T00:00:00Z,45.93331,-74.11628
2978016065,2020-07-20T00:00:00Z,45.86588,-74.05704
2978011195,2020-06-28T00:00:00Z,45.87032,-73.5338
2978011110,2020-06-28T00:00:00Z,42.92106,-72.41445
2978008671,2020-07-24T00:00:00Z,41.83068,-73.30651
2978003707,2020-07-10T00:00:00Z,42.10155,-78.74868
2978002131,2020-10-05T00:00:00Z,45.28705,-75.81361
2977998897,2020-07-05T00:00:00Z,45.64253,-72.39546
2977990688,2020-07-19T00:00:00Z,45.41969,-71.84144
2977987845,2020-06-30T00:00:00Z,44.73224,-78.94639
2977985101,2020-07-16T00:00:00Z,42.50054,-71.21199
2977982175,2020-08-19T00:00:00Z,43.25562,-72.99567
2977966871,2020-07-15T00:00:00Z,45.84963,-74.25635
2977963345,2020-07-03T00:00:00Z,45.35524,-72.0583
2977949782,2020-07-04T00:00:00Z,41.73508,-72.18124
2977944442,2020-06-28T00:00:00Z,43.20889,-71.14744
2977933633,2020-07-10T00:00:00Z,45.46444,-72.06876
2977929196,2020-07-07T00:00:00Z,45.15949,-79.10904
2977910484,2020-06-23T00:00:00Z,41.62496,-72.35029
2977909963,2020-06-30T00:00:00Z,42.52507,-70.96279
2977898761,2020-07-01T00:00:00Z,42.88695,-71.9807
2977896754,2020-07-11T00:00:00Z,45.57767,-75.61859
2977894694,2020-07-23T00:00:00Z,45.89576,-71.65644
2977875667,2020-07-18T00:00:00Z,45.53409,-73.61306
2977871253,2020-07-17T00:00:00Z,42.81905,-71.10467
2977852156,2020-07-03T00:00:00Z,43.25562,-72.99567
2977851400,2020-06-29T00:00:00Z,44.71756,-73.67263
2977834110,2020-07-06T00:00:00Z,43.4653,-71.29509
2977812743,2020-08-15T00:00:00Z,42.55512,-71.36944
2977812023,2020-06-22T00:00:00Z,44.35973,-79.69079
2977794388,2020-07-30T00:00:00Z,43.73292,-79.32919
2977784123,2020-06-27T00:00:00Z,45.94526,-74.11235
2977781652,2020-06-30T00:00:00Z,45.76064,-73.63719
2977772713,2020-07-09T00:00:00Z,44.22531,-74.41668
2977755279,2020-07-12T00:00:00Z,45.52646,-74.05905
2977746825,2020-07-27T00:00:00Z,45.24102,-72.33926
2977746037,2020-06-27T00:00:00Z,45.98833,-74.22394
2977745632,2020-06-25T00:00:00Z,45.8869,-74.03532
2977743513,2020-06-28T00:00:00Z,43.2943,-79.87715
2977743452,2020-06-28T00:00:00Z,45.98434,-73.92879
2977742411,2020-07-18T00:00:00Z,45.53409,-73.61306
2977740666,2020-06-21T00:00:00Z,45.37977,-75.99181
2977738274,2020-07-25T00:00:00Z,45.84878,-74.15157
2977727570,2020-06-25T00:00:00Z,45.29394,-72.25822
2977725833,2020-08-01T00:00:00Z,45.57418,-78.49972
2977720898,2020-06-26T00:00:00Z,45.46337,-76.64855
2977720376,2020-06-23T00:00:00Z,42.0956,-71.88298
2977720157,2020-07-15T00:00:00Z,45.0605,-78.7149
2977718198,2020-06-18T00:00:00Z,45.9474,-73.74647
2977695117,2020-06-27T00:00:00Z,45.57136,-78.50703
2977680734,2020-08-07T00:00:00Z,44.31634,-79.20791
2977662146,2020-07-02T00:00:00Z,45.7641,-75.1249
2977650477,2020-07-10T00:00:00Z,42.10166,-78.74886
2977643573,2020-06-25T00:00:00Z,45.68229,-73.57629
2977641396,2020-07-04T00:00:00Z,43.43344,-79.88263
2977640822,2020-06-25T00:00:00Z,44.55593,-73.18187
2977640354,2020-06-22T00:00:00Z,45.52441,-77.17904
2977635978,2020-07-14T00:00:00Z,45.939,-71.37622
2977632966,2020-08-23T00:00:00Z,41.506,-75.83078
2977631271,2020-07-26T00:00:00Z,45.73422,-73.62932
2977603186,2020-06-22T00:00:00Z,42.22357,-72.84333
2977594776,2020-07-01T00:00:00Z,45.25426,-71.98189
2977590308,2020-07-13T00:00:00Z,45.86631,-73.96288
2977579695,2020-07-09T00:00:00Z,45.4987,-71.91633
2977562935,2020-08-09T00:00:00Z,45.46417,-75.61169
2977559142,2020-07-06T00:00:00Z,42.58891,-71.98928
2977558173,2020-07-02T00:00:00Z,44.82451,-78.84725
2977558091,2020-07-01T00:00:00Z,45.80891,-74.11819
2977557962,2020-06-30T00:00:00Z,45.93274,-74.11572
2977553447,2020-07-12T00:00:00Z,45.63091,-79.84982
2977545625,2020-06-30T00:00:00Z,45.46337,-76.64855
2977544268,2020-07-12T00:00:00Z,43.48504,-72.11241
2977540222,2020-08-04T00:00:00Z,44.15708,-70.4427
2977539177,2020-07-06T00:00:00Z,45.94254,-73.87943
2977536876,2020-07-05T00:00:00Z,45.97628,-74.07846
2977530429,2020-07-02T00:00:00Z,45.65353,-71.55606
2977528269,2020-06-28T00:00:00Z,45.31421,-75.892080000000007
2977521198,2020-07-16T00:00:00Z,41.89685,-70.79161
2977517939,2020-06-26T00:00:00Z,44.38385,-71.78423
2977517877,2020-06-25T00:00:00Z,45.72464,-74.21333
2977506925,2020-06-27T00:00:00Z,45.31532,-72.2265
2977506865,2020-06-27T00:00:00Z,45.431,-75.77052
2977506850,2020-06-27T00:00:00Z,45.6411,-72.20186
2977506711,2020-06-26T00:00:00Z,45.65277,-72.84912
2977501729,2020-07-18T00:00:00Z,45.46399,-75.60978
2977498753,2020-07-19T00:00:00Z,45.50782,-79.21262
2977493856,2020-06-30T00:00:00Z,45.14073,-75.97269
2977480814,2020-07-04T00:00:00Z,45.83424,-73.55635
2977479145,2020-07-06T00:00:00Z,42.47631,-71.31013
2977472774,2020-06-21T00:00:00Z,42.32813,-71.64932
2977471278,2020-07-01T00:00:00Z,43.54639,-71.45808
2977470890,2020-06-29T00:00:00Z,45.88698,-74.03524
2977460677,2020-06-29T00:00:00Z,45.71559,-72.84148
2977454883,2020-07-24T00:00:00Z,45.68871,-73.79614
2977452944,2020-07-16T00:00:00Z,42.80561,-72.59178
2977438066,2020-07-01T00:00:00Z,44.52247,-79.74771
2977437201,2020-07-01T00:00:00Z,45.87981,-72.49056
2977430172,2020-06-19T00:00:00Z,45.83934,-74.11201
2977428873,2020-06-26T00:00:00Z,42.47246,-77.56994
2977424947,2020-07-07T00:00:00Z,42.65712,-71.61945
2977423543,2020-07-18T00:00:00Z,45.81679,-73.69611
2977417717,2020-07-13T00:00:00Z,41.32695,-79.88117
2977413870,2020-07-11T00:00:00Z,45.66049,-73.79686
2977408176,2020-06-27T00:00:00Z,45.32661,-72.11672
2977404856,2020-06-25T00:00:00Z,45.68246,-73.57614
2977396272,2020-07-16T00:00:00Z,45.54196,-73.16082
2977392679,2020-07-22T00:00:00Z,45.89807,-73.76653
2977385603,2020-07-01T00:00:00Z,45.83039,-74.54933
2977385581,2020-07-01T00:00:00Z,43.83632,-70.11543
2977379770,2020-07-05T00:00:00Z,44.02915,-70.41803
2977376563,2020-06-19T00:00:00Z,40.25377,-76.00004
2977357443,2020-08-20T00:00:00Z,44.24236,-72.38899
2977354076,2020-07-01T00:00:00Z,45.54293,-73.32954
2977353872,2020-06-30T00:00:00Z,45.53175,-73.36289
2977351347,2020-07-12T00:00:00Z,45.87838,-73.99252
2977337290,2020-06-30T00:00:00Z,45.49889,-75.74546
2977332397,2020-06-28T00:00:00Z,42.21156,-71.33175
2977321423,2020-07-08T00:00:00Z,45.93664,-73.9966
2977315720,2020-06-24T00:00:00Z,44.3594,-77.38197
2977295640,2020-06-21T00:00:00Z,45.59348,-73.76452
2977283167,2020-06-27T00:00:00Z,41.92097,-79.09359
2977283087,2020-06-26T00:00:00Z,40.58952,-79.98091
2977282905,2020-06-26T00:00:00Z,45.79046,-77.13151
2977277240,2020-07-08T00:00:00Z,44.52223,-79.74793
2977268903,2020-07-06T00:00:00Z,45.9675,-74.01556
2977268750,2020-07-05T00:00:00Z,43.71026,-70.24083
2977240861,2020-07-01T00:00:00Z,42.56197,-71.92959
2977240680,2020-06-30T00:00:00Z,45.72778,-73.6725
2977237782,2020-08-01T00:00:00Z,45.90368,-71.34864
2977233254,2020-07-21T00:00:00Z,43.28162,-79.89286
2977218411,2020-06-28T00:00:00Z,41.83687,-72.10081
2977196965,2020-06-21T00:00:00Z,42.89579,-71.25922
2977196624,2020-06-20T00:00:00Z,45.97394,-72.50094
2977195583,2020-07-08T00:00:00Z,44.52223,-79.74793
2977195439,2020-07-07T00:00:00Z,44.18131,-71.79653
2977195345,2020-07-07T00:00:00Z,43.7988,-72.57931
2977162307,2020-07-08T00:00:00Z,44.18131,-71.79653
2977160087,2020-06-22T00:00:00Z,44.57086,-78.79747
2977159166,2020-06-07T00:00:00Z,45.51775,-71.61114
2977146494,2020-07-26T00:00:00Z,43.18324,-70.73412
2977132074,2020-06-22T00:00:00Z,42.95477,-71.05251
2977128868,2020-07-05T00:00:00Z,45.34222,-72.49647
2977128505,2020-07-04T00:00:00Z,45.06643,-72.87184
2977109777,2020-07-19T00:00:00Z,44.22113,-79.45922
2977099751,2020-06-30T00:00:00Z,45.21152,-72.31183
2977091888,2020-07-24T00:00:00Z,42.28368,-71.51738
2977089675,2020-07-05T00:00:00Z,45.12639,-72.81528
2977076192,2020-07-02T00:00:00Z,45.17034,-77.99288
2977075678,2020-06-29T00:00:00Z,43.20889,-71.14744
2977070809,2020-07-13T00:00:00Z,45.78204,-75.05772
2977040634,2020-06-20T00:00:00Z,45.37977,-75.99181
2977025617,2020-07-10T00:00:00Z,43.58623,-70.79877
2977019853,2020-07-01T00:00:00Z,44.89451,-78.75141
2977019565,2020-06-30T00:00:00Z,43.83146,-79.03739
2977019561,2020-06-29T00:00:00Z,45.65361,-74.32904
2977010020,2020-06-18T00:00:00Z,45.44257,-76.42305
2977009660,2020-06-16T00:00:00Z,45.3925,-73.48361
2977003730,2020-07-23T00:00:00Z,45.57489,-78.52162
2976950564,2020-06-29T00:00:00Z,44.40464,-75.07043
2976941936,2020-06-27T00:00:00Z,45.16544,-79.13578
2976926480,2020-06-24T00:00:00Z,45.92316,-74.39449
2976922218,2020-07-07T00:00:00Z,45.98213,-73.85297
2976885881,2020-07-01T00:00:00Z,44.52247,-79.74771
2976875250,2020-06-23T00:00:00Z,44.60991,-70.15351
2976865080,2020-07-01T00:00:00Z,44.11438,-79.47544
2976864577,2020-06-28T00:00:00Z,43.54718,-71.42089
2976845911,2020-06-27T00:00:00Z,45.30494,-75.8556
2976845786,2020-06-26T00:00:00Z,45.64218,-75.83672
2976806300,2020-06-22T00:00:00Z,45.75001,-74.24532
2976616246,2020-08-21T00:00:00Z,45.87524,-71.88455
2976462490,2020-08-08T00:00:00Z,42.90449,-71.06521
2976401809,2020-08-15T00:00:00Z,43.144,-72.25072
2976325725,2020-07-05T00:00:00Z,45.71347,-72.0547
2976299551,2020-07-18T00:00:00Z,41.8699,-77.42134
2976281730,2020-07-01T00:00:00Z,45.83039,-74.54933
2976255067,2020-08-17T00:00:00Z,45.57223,-73.3117
2976242293,2020-07-29T00:00:00Z,45.83937,-74.0597
2976242113,2020-07-28T00:00:00Z,45.71364,-73.67176
2976216412,2020-09-03T00:00:00Z,44.71849,-76.93295
2976209220,2020-08-19T00:00:00Z,43.62446,-70.25934
2976203520,2020-07-17T00:00:00Z,42.54362,-77.36991
2976159817,2020-08-15T00:00:00Z,43.144,-72.25072
2976154402,2020-08-07T00:00:00Z,40.86307,-73.8787
2976145041,2020-07-29T00:00:00Z,42.39655,-78.19161
2976137186,2020-08-03T00:00:00Z,43.25138,-72.3988
2976134597,2020-07-23T00:00:00Z,43.40004,-71.11029
2976130682,2020-07-24T00:00:00Z,45.54478,-75.99435
2976117053,2020-08-03T00:00:00Z,42.70802,-73.20969
2976108978,2020-07-06T00:00:00Z,45.46401,-76.65128
2976108913,2020-07-05T00:00:00Z,45.05853,-72.47416
2976079213,2020-08-12T00:00:00Z,42.94754,-71.05965
2976076671,2020-07-04T00:00:00Z,45.83039,-74.54933
2976072317,2020-07-17T00:00:00Z,45.50212,-73.59202
2976046898,2020-06-30T00:00:00Z,42.88695,-71.9807
2976044646,2020-07-08T00:00:00Z,42.91013,-71.04445
2976034356,2020-07-02T00:00:00Z,44.11003,-73.71478
2976023153,2020-08-07T00:00:00Z,45.93219,-75.10221
2976019144,2020-07-06T00:00:00Z,42.50583,-72.35444
2976019057,2020-07-05T00:00:00Z,44.87064,-79.24794
2976017113,2020-07-01T00:00:00Z,45.95676,-73.40711
2976016475,2020-06-28T00:00:00Z,43.20895,-71.14727
2975997473,2020-08-01T00:00:00Z,42.33701,-71.87252
2975995476,2020-07-28T00:00:00Z,45.93843,-74.12058
2975995272,2020-07-17T00:00:00Z,44.5179,-78.20067
2975987670,2020-07-15T00:00:00Z,44.15168,-77.68707
2975984695,2020-06-24T00:00:00Z,45.76623,-74.04693
2975977870,2020-07-23T00:00:00Z,45.68287,-73.64569
2975976102,2020-07-01T00:00:00Z,45.86131,-74.10792
2975976002,2020-06-30T00:00:00Z,41.98685,-71.65651
2975975625,2020-06-28T00:00:00Z,45.83678,-74.07013
2975972490,2020-08-01T00:00:00Z,45.83695,-74.10048
2975966753,2020-06-29T00:00:00Z,44.32071,-78.31855
2975966328,2020-06-27T00:00:00Z,44.03418,-73.46255
2975954040,2020-08-03T00:00:00Z,42.46227,-71.15805
2975948322,2020-07-10T00:00:00Z,41.92078,-79.09346
2975946720,2020-07-15T00:00:00Z,45.54354,-73.33775
2975944204,2020-06-27T00:00:00Z,45.89155,-73.76092
2975932872,2020-07-05T00:00:00Z,43.77648,-72.70968
2975923265,2020-07-07T00:00:00Z,45.28135,-72.18047
2975918324,2020-07-17T00:00:00Z,45.50211,-73.59196
2975905472,2020-07-10T00:00:00Z,43.36698,-76.32892
2975898922,2020-07-01T00:00:00Z,45.55492,-73.60626
2975898808,2020-06-30T00:00:00Z,45.96203,-74.42522
2975898583,2020-06-29T00:00:00Z,45.76917,-71.37861
2975897201,2020-07-22T00:00:00Z,45.10252,-77.82174
2975894027,2020-07-07T00:00:00Z,43.29486,-79.8744
2975892129,2020-06-26T00:00:00Z,42.90233,-71.94994
2975890009,2020-07-20T00:00:00Z,44.39877,-79.70632
2975880683,2020-07-10T00:00:00Z,42.10159,-78.74859
2975878530,2020-07-31T00:00:00Z,45.46417,-75.61169
2975877456,2020-07-22T00:00:00Z,45.87739,-72.51547
2975875297,2020-06-22T00:00:00Z,45.81216,-74.02485
2975869625,2020-06-29T00:00:00Z,45.55385,-75.71243
2975868100,2020-07-15T00:00:00Z,45.53492,-73.3124
2975867468,2020-07-13T00:00:00Z,45.15786,-79.45536
2975866776,2020-07-13T00:00:00Z,43.81453,-72.13054
2975863042,2020-07-21T00:00:00Z,45.05634,-73.99363
2975862867,2020-07-20T00:00:00Z,45.62829,-74.00679
2975861311,2020-07-06T00:00:00Z,45.42961,-75.77925
2975857737,2020-06-25T00:00:00Z,45.81067,-74.11643
2975855537,2020-07-09T00:00:00Z,44.03978,-71.11978
2975855066,2020-07-01T00:00:00Z,45.55943,-72.27237
2975854127,2020-07-15T00:00:00Z,45.54353,-73.33774
2975852133,2020-07-12T00:00:00Z,44.36108,-72.56091
2975850813,2020-07-06T00:00:00Z,45.7039,-73.89112
2975846192,2020-07-04T00:00:00Z,45.27277,-72.5164
2975836313,2020-07-08T00:00:00Z,45.93674,-73.99649
2975831924,2020-07-01T00:00:00Z,45.78839,-74.18691
