gbifID,date,lat,lon
2826490330,2020-06-23,39.77052,-76.92892
2850533655,2020-06-12,38.8284,-77.33295
2850535636,2020-06-13,34.6441,-86.47289
2850538620,2020-06-23,38.83727,-78.08985
2850538634,2020-06-27,41.29474,-72.80161
2850542626,2020-06-14,38.61122,-77.71105
2850547634,2020-06-20,38.80312,-77.58212
2850560593,2020-06-04,32.78418,-85.89839
2850560633,2020-06-20,39.03982,-77.25624
2850561692,2020-06-27,35.31757,-87.29889
2850571681,2020-06-26,38.97122,-77.27125
2850572662,2020-06-26,38.97122,-77.27125
2850577613,2020-06-07,38.82593,-77.50502
2850580633,2020-06-16,38.58384,-77.06956
2850581610,2020-06-06,35.36291,-87.511
2850585629,2020-06-19,36.08422,-87.07834
2850588653,2020-06-12,38.81694,-77.66983
2850592674,2020-06-24,38.64164,-77.24265
2850594660,2020-06-23,40.76762,-74.28462
2850597658,2020-06-26,39.24909,-77.28044
2850598626,2020-06-10,38.85133,-77.9117
2850598660,2020-06-21,39.43385,-78.13641
2850600702,2020-06-28,42.35296,-72.67014
2850603669,2020-06-20,39.02359,-77.03894
2850605686,2020-06-16,38.77101,-77.27138
2850609604,2020-06-16,38.69278,-77.65551
2850609638,2020-06-27,42.34124,-71.42826
2850610614,2020-06-07,36.05508,-78.98128
2850613636,2020-06-22,39.03895,-77.15274
2850615623,2020-06-14,36.10066,-87.26116
2850617643,2020-06-24,39.25072,-76.75406
2850617654,2020-06-20,39.02411,-77.96572
2850617676,2020-06-30,39.8837,-86.31939
2850618643,2020-06-17,38.78298,-77.36728
2850618665,2020-06-21,37.94762,-78.53851
2850622614,2020-06-16,39.073480000000004,-76.77406
2850622664,2020-06-27,39.16489,-79.70566
2850623652,2020-06-10,36.10115,-86.53382
2850645597,2020-06-13,39.74389,-75.63766
2850648607,2020-06-17,38.98989,-77.36508
2850932668,2020-06-27,38.78304,-77.20646
2850933644,2020-06-19,40.58903,-74.61474
2850933685,2020-06-29,38.87158,-77.34098
2850942642,2020-06-16,39.15165,-77.81177
2850944660,2020-06-30,38.98858,-75.78859
2850945621,2020-06-20,41.35928,-73.03542
2850950676,2020-06-30,39.26085,-77.56212
2850960620,2020-06-14,34.93472,-88.17867
2850968680,2020-06-23,37.72666,-79.54329
2850969612,2020-06-14,38.84436,-77.23533
2850969627,2020-06-21,40.43196,-75.34454
2850972652,2020-06-09,35.99209,-79.05287
2850973631,2020-06-13,38.85408,-77.24558
2850978681,2020-06-21,38.91738,-75.94628
2850980649,2020-06-27,41.01109,-80.00722
2850986664,2020-06-27,37.54784,-77.56154
2850986679,2020-06-29,38.89322,-77.06016
2850987634,2020-06-24,36.61119,-84.20251
2850989608,2020-06-15,36.09006,-79.84014
2850991613,2020-06-04,36.24844,-79.77405
2851000667,2020-06-29,42.42705,-84.13975
2851006689,2020-06-26,38.97817,-77.26954
2851018665,2020-06-20,38.75712,-77.11406
2851022625,2020-06-13,38.36293,-77.3312
2851022658,2020-06-22,38.02896,-78.45332
2851025653,2020-06-14,36.00061,-79.08821
2859960434,2020-06-27,44.32824,-72.57666
2860528350,2020-06-22,44.80072,-92.82588
2864575655,2020-06-28,38.87198,-78.20361
2868098046,2020-06-22,43.33805,-89.95198
2883185473,2020-06-30,44.48941,-75.82152
2974350035,2020-06-03,44.30793,-78.33553
2975466914,2020-06-06,34.78322,-85.3205
2975585753,2020-06-16,42.27025,-72.08948
2975598352,2020-06-24,41.61994,-87.71504
2975629069,2020-06-27,41.924,-88.33692
2975652613,2020-06-30,40.09899,-75.13108
2975741643,2020-06-30,49.12504,-121.95164
2975753804,2020-06-30,39.16763,-76.98199
2975756445,2020-06-14,40.09517,-75.6022
2975947366,2020-06-18,38.18152,-78.34596
2976231769,2020-06-26,39.47447,-86.86171
2976845549,2020-06-24,40.06117,-77.12387
2976927074,2020-06-27,45.77045,-77.24057
2976979215,2020-06-21,41.2704,-95.96355
2977023749,2020-06-24,40.59912,-75.64156
