gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2826133639	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/83214644/original.jpg?1594203598	https://www.inaturalist.org/photos/83214644					2020-07-07T11:07:52Z	eliotmiller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eliotmiller
2826129596	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/82322285/original.jpg?1593789551	https://www.inaturalist.org/photos/82322285					2020-07-03T13:27:56Z	charlenemcfee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	charlenemcfee
2826127948	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86326906/original.jpg?1595679305	https://www.inaturalist.org/photos/86326906					2020-07-25T11:26:01Z	exfs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	exfs
2826126627	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/82648807/original.jpg?1593946042	https://www.inaturalist.org/photos/82648807					2020-07-05T10:47:08Z	boosh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	boosh
2826125264	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86655131/original.jpg?1595803650	https://www.inaturalist.org/photos/86655131					2020-07-24T22:43:00Z	dinomama789		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dinomama789
2826123617	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/83652462/original.jpg?1594417207	https://www.inaturalist.org/photos/83652462					2020-07-10T21:39:03Z	weeksfamily		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	weeksfamily
2823431393	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85764598/original.jpg?1595388653	https://www.inaturalist.org/photos/85764598					2020-07-21T15:19:33Z	Andrew Keaveney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrew Keaveney
2823431393	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85764589/original.jpg?1595388646	https://www.inaturalist.org/photos/85764589					2020-07-21T15:19:33Z	Andrew Keaveney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrew Keaveney
2823426605	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85910853/original.jpeg?1595462031	https://www.inaturalist.org/photos/85910853					2020-07-22T18:18:24Z	bouletr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bouletr
2823415521	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85913185/original.jpg?1595463214	https://www.inaturalist.org/photos/85913185					2020-07-22T19:50:51Z	tammytwoshoes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tammytwoshoes
