id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
49595608,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,60fe188c-2a0a-400e-8f96-37bf9bd1e621,"AMNH_IZC 00291061",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,2018-07-10,2018,7,10,191,,7/10/2018,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:283cf6eb-ac17-4c76-8ca0-4bf9f14eeaa8,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595608
49595609,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,62357b5e-86bf-4065-91f2-75472d7f907b,"AMNH_IZC 00291075",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,2018-07-10,2018,7,10,191,,7/10/2018,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:ff0a74e1-c180-4bc6-8e3b-aa846542edb0,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595609
49595610,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,62bbc931-e133-41b7-9b51-4fbaac10b410,"AMNH_IZC 00291100",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,2018-07-10,2018,7,10,191,,7/10/2018,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:c1ae2436-540f-4760-8098-984bfad1bcdc,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595610
49595611,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,64b5b293-5b34-4ee6-aa65-fda70f65dedd,"AMNH_IZC 00291063",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,2018-07-10,2018,7,10,191,,7/10/2018,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:a6266c16-4ec0-4cec-a5d4-152c4a5ca795,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595611
49595612,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,64e848b5-d44f-4269-8ff4-c228d6e1e742,"AMNH_IZC 00291103",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,2018-07-10,2018,7,10,191,,7/10/2018,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:e3ce605e-d33e-4de1-afcd-11fba11bb45d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595612
49595613,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,6a951bdf-4741-4ac2-bfa8-6d60c9762569,"AMNH_IZC 00291089",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,2018-07-10,2018,7,10,191,,7/10/2018,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:552fdf6a-070d-4174-9708-6c8785a62745,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595613
49595614,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,6ea3c58e-a407-46f3-8329-789807163821,"AMNH_IZC 00291086",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,2018-07-10,2018,7,10,191,,7/10/2018,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:eb5c8bdf-3f1f-4db7-9d9f-1fd49a3873fd,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595614
49595615,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,72e579a4-d366-45c1-8701-45e07effdd54,"AMNH_IZC 00291098",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,2018-07-10,2018,7,10,191,,7/10/2018,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:8238428d-9160-4d06-ae13-59718debcc47,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595615
49595616,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,79e96177-5324-4d48-b1cc-9180f5d22498,"AMNH_IZC 00291092",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,2018-07-10,2018,7,10,191,,7/10/2018,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:c9f39df6-ad91-4d1b-bbec-23370ef7f892,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595616
49595617,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,7ac297d7-3b73-4b11-850d-20778368a7e8,"AMNH_IZC 00291095",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,2018-07-10,2018,7,10,191,,7/10/2018,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:7729b510-8024-43d0-8715-f77156954098,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595617
49595648,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd0416-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015147",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1989-08-05,1989,8,5,217,,8/5/1989,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:0d1cbced-9376-43b1-8b45-e8b5db62991d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595648
49595649,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd04ac-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015148",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1989-08-05,1989,8,5,217,,8/5/1989,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:abd506dd-2b72-4d44-bbca-01a4462a3508,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595649
49595650,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd0538-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015149",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1989-08-05,1989,8,5,217,,8/5/1989,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:06564e41-3019-4fe9-adf4-396a3198fd82,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595650
49595651,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd05c4-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015150",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1989-08-05,1989,8,5,217,,8/5/1989,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:770b6a34-2afe-4d0d-a267-ed007ec9952c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595651
49595652,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd0650-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015151",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1989-08-05,1989,8,5,217,,8/5/1989,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:725e3f4b-136e-43d4-82c3-b3ab7e4cb1e1,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595652
49595653,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd06e6-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015152",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1989-08-05,1989,8,5,217,,8/5/1989,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:9f580499-a7ca-4edd-8366-227a96416aa6,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595653
49595654,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd0772-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015153",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1989-08-05,1989,8,5,217,,8/5/1989,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:812d9fa9-63ed-440f-87ba-7c7f41b5a6f4,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595654
49595655,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd088a-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015154",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen & Barbara L. Rozen",,1986-07-07,1986,7,7,188,,7/7/1986,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:3358c3c5-5935-40b3-90cf-1fbc85e97649,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595655
49595656,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd2b3a-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015174",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1991-06-15,1991,6,15,166,,6/15/1991,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:40cbe93e-ee78-4637-80f0-bde66c08ea3f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595656
49595657,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd2bd0-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015175",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1991-06-15,1991,6,15,166,,6/15/1991,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:100cb5d6-aa87-4bb3-8543-59d74fd50152,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595657
49595658,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd2c5c-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015176",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1991-06-15,1991,6,15,166,,6/15/1991,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:0bb42d3e-e2f3-4769-9dfb-fe2cbd3fd965,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595658
49595659,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd2ce8-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015177",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1991-06-15,1991,6,15,166,,6/15/1991,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:2ad9d258-1d0f-4ceb-a457-72a426c575fd,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595659
49595660,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd2d7e-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015178",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1991-06-15,1991,6,15,166,,6/15/1991,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:9ba9dc05-fbe0-49e3-aee8-becc76714c78,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595660
49595661,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd2e0a-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015179",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1991-06-15,1991,6,15,166,,6/15/1991,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:86c40877-08f0-4d64-8945-d09015b1ce3b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595661
49595662,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd2ea0-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015180",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1991-06-15,1991,6,15,166,,6/15/1991,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:3bd90828-8898-4686-91d4-2afb5e97e7e6,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595662
49595663,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd2f2c-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015181",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1991-06-15,1991,6,15,166,,6/15/1991,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:0b664d38-648e-4dec-81e1-65045d3e2314,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595663
49595664,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,82dd2fb8-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00015182",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1991-06-15,1991,6,15,166,,6/15/1991,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:9cbc3aa9-fbb2-4460-b056-048d2d594dc7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595664
49595863,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,845d7c7c-eed8-496c-a5e8-2860d255b201,"AMNH_IZC 00291065",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,2018-07-10,2018,7,10,191,,7/10/2018,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:65e3c072-ea14-40b2-bfdc-81ea6ee51c5e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595863
49595914,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,85a3bc62-d8e1-11e2-99a2-0026552be7ea,,,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1980-07-03,1980,7,3,185,,7/3/1980,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:7be30ee5-817a-46cc-937e-3126db9ff1ae,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595914
49595915,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,85a3bd5c-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00167974",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1980-07-03,1980,7,3,185,,7/3/1980,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:ff0e38b8-44ed-40b4-b338-a406bbf18e1a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595915
49595916,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,85a3bdca-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00167975",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen",,1980-07-03,1980,7,3,185,,7/3/1980,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:cf213ffc-d5ba-4cbb-8f59-1da03eece83c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595916
49595917,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,85a3c004-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00167976",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen & Barbara L. Rozen",,1978-07-10,1978,7,10,191,,7/10/1978,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:f0c8e4d7-65fb-43fe-b113-baeea8db9fa2,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595917
49595918,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,85a3c068-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00167977",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. G. Rozen & Barbara L. Rozen",,1978-07-10,1978,7,10,191,,7/10/1978,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Albany Co.",,"Huyck Preserve, Rensselaerville",,,,,,"42 31 10.7 N, 074 08 41.1 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:ba8806d8-7579-48c0-8391-7a31f6d22291,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49595918
